Curso;Unidade de execução;Turno;Turma;Inscritos no turno;Semana;Duração;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala
LETI, LEI, LIGE;Sistemas Operativos;L0726PL07;ETB3;30;40;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LIGE;Sistemas Operativos;L0726PL07;ETB3;30;39;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LG;Informática de Gestão;L0718-1TP03;GA4;33;42;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LG;Informática de Gestão;L0718-1TP03;GA4;33;41;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LG;Informática de Gestão;L0718-1TP03;GA4;33;40;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LG;Informática de Gestão;L0718-1TP03;GA4;33;39;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LS;Laboratório de Pesquisa Observacional;L6099-1PL02;SB1;33;46;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LE;Análise de Dados;L0122TP01;EC2, EC1;38;50;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LG;Informática de Gestão;L0718-1TP01;GAi;34;50;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LG;Informática de Gestão;L0718-1TP01;GAi;34;45;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
226;Programação em Ferramentas Office Avançadas;02997TP03;B;25;45;02:00:00;Sala de Aulas normal;0S01;41;Horário sala visível portal público, Laboratório de Informática
226;Redes de Comunicação;03003TP03;C;21;49;02:00:00;Sala de Aulas normal;0S01;41;Horário sala visível portal público, Laboratório de Informática
ISCTE-IUL;Introdução aos Métodos Quantitativos;02333TP01;MGRHCO-MI, MMkt-MI, MGST-MI;0;37;03:00:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LIGE;Análise de Dados I;L0145-1TP01;IB2, IB1;51;41;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LIGE;Análise de Dados I;L0145-1TP01;IB2, IB1;51;40;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LIGE;Análise de Dados I;L0145-1TP01;IB2, IB1;51;39;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LIGE;Análise de Dados I;L0145-1TP01;IB2, IB1;51;41;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LIGE;Análise de Dados I;L0145-1TP01;IB2, IB1;51;40;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LIGE;Análise de Dados I;L0145-1TP01;IB2, IB1;51;39;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LEI;Fundamentos de Bases de Dados;L0784-1PL02;EIB2, EIB1;53;50;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LEI;Fundamentos de Bases de Dados;L0784-1PL02;EIB2, EIB1;53;49;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LEI;Fundamentos de Bases de Dados;L0784-1PL02;EIB2, EIB1;53;48;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LEI;Fundamentos de Bases de Dados;L0784-1PL02;EIB2, EIB1;53;47;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LEI;Fundamentos de Bases de Dados;L0784-1PL02;EIB2, EIB1;53;46;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LEI;Fundamentos de Bases de Dados;L0784-1PL02;EIB2, EIB1;53;45;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LEI;Fundamentos de Bases de Dados;L0784-1PL02;EIB2, EIB1;53;44;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LEI;Fundamentos de Bases de Dados;L0784-1PL02;EIB2, EIB1;53;43;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LEI;Fundamentos de Bases de Dados;L0784-1PL02;EIB2, EIB1;53;42;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LEI;Fundamentos de Bases de Dados;L0784-1PL02;EIB2, EIB1;53;40;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LEI;Fundamentos de Bases de Dados;L0784-1PL02;EIB2, EIB1;53;39;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LEI;Fundamentos de Bases de Dados;L0784-1PL02;EIB2, EIB1;53;50;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LEI;Fundamentos de Bases de Dados;L0784-1PL02;EIB2, EIB1;53;49;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
LEI;Fundamentos de Bases de Dados;L0784-1PL02;EIB2, EIB1;53;48;01:30:00;Laboratório de Informática;0S01;41;Horário sala visível portal público, Laboratório de Informática
